38516860 | @GENE_HLA_C | HLA-C | 29 | 5 | Gene | gene | HLA-C
37425790 | @GENE_B2M | B2M | 418 | 6 | Gene | gene | beta2m
37425790 | @GENE_TAP1 | TAP1 | 427 | 4 | Gene | gene | Tap1
37425790 | @GENE_CIITA | CIITA | 434 | 5 | Gene | gene | Ciita
37425790 | @GENE_CD74 | CD74 | 442 | 4 | Gene | gene | Cd74
37425790 | @GENE_MICA | MICA | 449 | 4 | Gene | gene | Mica
37425790 | @GENE_MICB | MICB | 460 | 4 | Gene | gene | Micb
37425790 | @DISEASE_Teratoma | Teratoma | 608 | 9 | Disease | disease | teratomas
37425790 | @GENE_HLA_E | HLA-E | 812 | 3 | Gene | gene | Qa1
37425790 | @GENE_CD55 | CD55 | 863 | 4 | Gene | gene | CD55
37425790 | @GENE_CD59 | CD59 | 879 | 4 | Gene | gene | CD59
37425790 | @DISEASE_Teratoma | Teratoma | 935 | 9 | Disease | disease | teratomas
37425790 | @GENE_CD24 | CD24 | 1016 | 4 | Gene | gene | CD24
37425790 | @GENE_CD47 | CD47 | 1022 | 4 | Gene | gene | CD47
37425790 | @GENE_CD274 | CD274 | 1035 | 5 | Gene | gene | PD-L1
37425790 | @DISEASE_Teratoma | Teratoma | 1070 | 8 | Disease | disease | teratoma
37425790 | @DISEASE_Teratoma | Teratoma | 1247 | 9 | Disease | disease | teratomas
37480753 | @CHEMICAL_oridonin | oridonin | 0 | 8 | Chemical | chemical | Oridonin
37480753 | @DISEASE_Lung_Neoplasms | Lung Neoplasms | 69 | 11 | Disease | disease | lung cancer
37480753 | @CHEMICAL_oridonin | oridonin | 94 | 8 | Chemical | chemical | Oridonin
37480753 | @DISEASE_Neoplasms | Neoplasms | 148 | 5 | Disease | disease | tumor
37480753 | @CHEMICAL_oridonin | oridonin | 285 | 8 | Chemical | chemical | oridonin
37480753 | @DISEASE_Neoplasms | Neoplasms | 312 | 5 | Disease | disease | tumor
37480753 | @DISEASE_Lung_Neoplasms | Lung Neoplasms | 364 | 11 | Disease | disease | lung cancer
37480753 | @CHEMICAL_oridonin | oridonin | 453 | 8 | Chemical | chemical | oridonin
37480753 | @DISEASE_Lung_Neoplasms | Lung Neoplasms | 495 | 11 | Disease | disease | lung cancer
37480753 | @CHEMICAL_oridonin | oridonin | 583 | 8 | Chemical | chemical | oridonin
37480753 | @DISEASE_Lung_Neoplasms | Lung Neoplasms | 691 | 11 | Disease | disease | lung cancer
37480753 | @CHEMICAL_oridonin | oridonin | 811 | 8 | Chemical | chemical | Oridonin
37480753 | @DISEASE_Lung_Neoplasms | Lung Neoplasms | 881 | 11 | Disease | disease | lung cancer
37480753 | @GENE_LAMP1 | LAMP1 | 977 | 6 | Gene | gene | CD107a
37480753 | @GENE_IFNG | IFNG | 988 | 9 | Gene | gene | IFN-gamma
37480753 | @CHEMICAL_oridonin | oridonin | 1067 | 8 | Chemical | chemical | Oridonin
37480753 | @GENE_STAT3 | STAT3 | 1091 | 5 | Gene | gene | STAT3
37480753 | @DISEASE_Lung_Neoplasms | Lung Neoplasms | 1148 | 11 | Disease | disease | lung cancer
37480753 | @DISEASE_Neoplasms | Neoplasms | 1191 | 5 | Disease | disease | tumor
37480753 | @CHEMICAL_oridonin | oridonin | 1208 | 8 | Chemical | chemical | oridonin
37480753 | @DISEASE_Neoplasms | Neoplasms | 1277 | 5 | Disease | disease | tumor
37480753 | @CHEMICAL_oridonin | oridonin | 1291 | 8 | Chemical | chemical | Oridonin
37480753 | @DISEASE_Neoplasms | Neoplasms | 1356 | 5 | Disease | disease | tumor
37480753 | @CHEMICAL_oridonin | oridonin | 1417 | 8 | Chemical | chemical | oridonin
37480753 | @DISEASE_Lung_Neoplasms | Lung Neoplasms | 1545 | 11 | Disease | disease | lung cancer
37591356 | @GENE_PLEK2 | PLEK2 | 0 | 12 | Gene | gene | Pleckstrin-2
37591356 | @DISEASE_Neoplasms | Neoplasms | 22 | 6 | Disease | disease | tumour
37591356 | @GENE_MMP14 | MMP14 | 75 | 7 | Gene | gene | MT1-MMP
37591356 | @GENE_MICA | MICA | 83 | 4 | Gene | gene | MICA
37591356 | @DISEASE_Stomach_Neoplasms | Stomach Neoplasms | 107 | 14 | Disease | disease | gastric cancer
37591356 | @DISEASE_Neoplasms | Neoplasms | 161 | 6 | Disease | disease | tumour
37591356 | @GENE_PLEK2 | PLEK2 | 183 | 12 | Gene | gene | Pleckstrin-2
37591356 | @GENE_PLEK2 | PLEK2 | 196 | 5 | Gene | gene | PLEK2
37591356 | @DISEASE_Neoplasms | Neoplasms | 228 | 6 | Disease | disease | tumour
37591356 | @DISEASE_Stomach_Neoplasms | Stomach Neoplasms | 281 | 14 | Disease | disease | gastric cancer
37591356 | @DISEASE_Stomach_Neoplasms | Stomach Neoplasms | 297 | 2 | Disease | disease | GC
37591356 | @DISEASE_Stomach_Neoplasms | Stomach Neoplasms | 401 | 2 | Disease | disease | GC
37591356 | @GENE_IFNG | IFNG | 519 | 9 | Gene | gene | IFN-gamma
37591356 | @GENE_TNF | TNF | 533 | 9 | Gene | gene | TNF-alpha
37591356 | @GENE_PLEK2 | PLEK2 | 582 | 5 | Gene | gene | PLEK2
37591356 | @GENE_PLEK2 | PLEK2 | 664 | 5 | Gene | gene | PLEK2
37591356 | @GENE_PLEK2 | PLEK2 | 760 | 5 | Gene | gene | PLEK2
37591356 | @DISEASE_Stomach_Neoplasms | Stomach Neoplasms | 804 | 2 | Disease | disease | GC
37591356 | @GENE_PLEK2 | PLEK2 | 833 | 5 | Gene | gene | PLEK2
37591356 | @GENE_1300017J02RIK | 1300017J02Rik | 881 | 4 | Gene | gene | MICA
37591356 | @GENE_MMP14 | MMP14 | 917 | 7 | Gene | gene | MT1-MMP
37591356 | @GENE_PLEK2 | PLEK2 | 963 | 5 | Gene | gene | PLEK2
37591356 | @GENE_AKT1 | AKT1 | 1015 | 3 | Gene | gene | AKT
37591356 | @GENE_MMP14 | MMP14 | 1049 | 7 | Gene | gene | MT1-MMP
37591356 | @GENE_1300017J02RIK | 1300017J02Rik | 1093 | 4 | Gene | gene | MICA
37591356 | @GENE_PLEK2 | Plek2 | 1135 | 5 | Gene | gene | PLEK2
37591356 | @DISEASE_Neoplasm_Metastasis | Neoplasm Metastasis | 1176 | 10 | Disease | disease | metastasis
37591356 | @DISEASE_Stomach_Neoplasms | Stomach Neoplasms | 1190 | 2 | Disease | disease | GC
37591356 | @GENE_PLEK2 | PLEK2 | 1246 | 5 | Gene | gene | PLEK2
37591356 | @GENE_1300017J02RIK | 1300017J02Rik | 1304 | 4 | Gene | gene | MICA
37591356 | @DISEASE_Stomach_Neoplasms | Stomach Neoplasms | 1370 | 2 | Disease | disease | GC
37608777 | @CHEMICAL_Azacitidine | Azacitidine | 60 | 13 | Chemical | chemical | 5-azacitidine
37608777 | @DISEASE_Leukemia_Myeloid_Acute | Leukemia Myeloid Acute | 99 | 22 | Disease | disease | acute myeloid leukemia
37608777 | @DISEASE_Leukemia_Myeloid_Acute | Leukemia Myeloid Acute | 123 | 23 | Disease | disease | Acute Myeloid Leukemias
37608777 | @DISEASE_Leukemia_Myeloid_Acute | Leukemia Myeloid Acute | 148 | 3 | Disease | disease | AML
37608777 | @DISEASE_Leukemia_Myeloid_Acute | Leukemia Myeloid Acute | 292 | 3 | Disease | disease | AML
37608777 | @DISEASE_Leukemia | Leukemia | 429 | 8 | Disease | disease | leukemic
37608777 | @DISEASE_Leukemia_Myeloid_Acute | Leukemia Myeloid Acute | 480 | 3 | Disease | disease | AML
37608777 | @DISEASE_Leukemia_Myeloid_Acute | Leukemia Myeloid Acute | 501 | 3 | Disease | disease | AML
37608777 | @DISEASE_Drug_Related_Side_Effects_and_Adverse_Reactions | Drug-Related Side Effects and Adverse Reactions | 594 | 8 | Disease | disease | toxicity
37608777 | @CHEMICAL_Azacitidine | Azacitidine | 663 | 13 | Chemical | chemical | 5-azacitidine
37608777 | @CHEMICAL_Azacitidine | Azacitidine | 678 | 3 | Chemical | chemical | AZA
37608777 | @GENE_BCL2 | BCL2 | 745 | 5 | Gene | gene | BCL-2
37608777 | @CHEMICAL_venetoclax | venetoclax | 761 | 10 | Chemical | chemical | venetoclax
37608777 | @DISEASE_Leukemia_Myeloid_Acute | Leukemia Myeloid Acute | 781 | 3 | Disease | disease | AML
37608777 | @CHEMICAL_Azacitidine | Azacitidine | 852 | 3 | Chemical | chemical | AZA
37608777 | @DISEASE_Leukemia | Leukemia | 886 | 8 | Disease | disease | leukemic
37608777 | @CHEMICAL_Azacitidine | Azacitidine | 909 | 3 | Chemical | chemical | AZA
37608777 | @CHEMICAL_venetoclax | venetoclax | 913 | 10 | Chemical | chemical | venetoclax
37608777 | @CHEMICAL_Azacitidine | Azacitidine | 1076 | 3 | Chemical | chemical | AZA
37608777 | @DISEASE_Leukemia | Leukemia | 1158 | 8 | Disease | disease | leukemic
37608777 | @CHEMICAL_Azacitidine | Azacitidine | 1195 | 3 | Chemical | chemical | AZA
37608777 | @DISEASE_Inflammation | Inflammation | 1238 | 12 | Disease | disease | inflammation
37608777 | @DISEASE_Leukemia_Myeloid_Acute | Leukemia Myeloid Acute | 1356 | 3 | Disease | disease | AML
37608777 | @CHEMICAL_Azacitidine | Azacitidine | 1384 | 3 | Chemical | chemical | AZA
37608777 | @GENE_ICAM1 | ICAM1 | 1485 | 6 | Gene | gene | ICAM-1
37608777 | @DISEASE_Leukemia_Myeloid_Acute | Leukemia Myeloid Acute | 1511 | 3 | Disease | disease | AML
37608777 | @CHEMICAL_Azacitidine | Azacitidine | 1544 | 3 | Chemical | chemical | AZA
37608777 | @DISEASE_Leukemia_Myeloid_Acute | Leukemia Myeloid Acute | 1556 | 3 | Disease | disease | AML
37608777 | @DISEASE_Leukemia_Myeloid_Acute | Leukemia Myeloid Acute | 1704 | 3 | Disease | disease | AML
37608777 | @CHEMICAL_Azacitidine | Azacitidine | 1717 | 3 | Chemical | chemical | AZA
37626965 | @GENE_KLRK1 | KLRK1 | 31 | 5 | Gene | gene | NKG2D
37626965 | @GENE_KLRK1 | KLRK1 | 37 | 5 | Gene | gene | NKG2D
37626965 | @DISEASE_Neoplasms | Neoplasms | 60 | 6 | Disease | disease | Cancer
37626965 | @GENE_KLRC1 | KLRC1 | 103 | 6 | Gene | gene | NKG2DL
37626965 | @DISEASE_Neoplasms | Neoplasms | 173 | 7 | Disease | disease | cancers
37626965 | @DISEASE_Neoplasms | Neoplasms | 221 | 6 | Disease | disease | tumour
37626965 | @GENE_KLRK1 | Klrk1 | 279 | 5 | Gene | gene | NKG2D
37626965 | @DISEASE_Neoplasms | Neoplasms | 338 | 6 | Disease | disease | cancer
37626965 | @DISEASE_Neoplasms | Neoplasms | 397 | 10 | Disease | disease | malignancy
37626965 | @GENE_KLRC1 | KLRC1 | 418 | 6 | Gene | gene | NKG2DL
37626965 | @GENE_KLRK1 | KLRK1 | 542 | 5 | Gene | gene | NKG2D
37626965 | @DISEASE_Inflammation | Inflammation | 568 | 12 | Disease | disease | inflammatory
37626965 | @DISEASE_Neoplasms | Neoplasms | 621 | 6 | Disease | disease | cancer
37626965 | @DISEASE_Neoplasms | Neoplasms | 658 | 7 | Disease | disease | tumours
37626965 | @DISEASE_Neoplasms | Neoplasms | 824 | 6 | Disease | disease | tumour
37626965 | @GENE_KLRC1 | KLRC1 | 883 | 6 | Gene | gene | NKG2DL
37626965 | @DISEASE_Neoplasms | Neoplasms | 910 | 6 | Disease | disease | cancer
37626965 | @GENE_KLRK1 | KLRK1 | 1003 | 5 | Gene | gene | NKG2D
37626965 | @GENE_KLRC1 | KLRC1 | 1009 | 6 | Gene | gene | NKG2DL
37626965 | @DISEASE_Neoplasms | Neoplasms | 1065 | 6 | Disease | disease | cancer
37626965 | @GENE_KLRC1 | KLRC1 | 1148 | 6 | Gene | gene | NKG2DL
37626965 | @DISEASE_Neoplasms | Neoplasms | 1280 | 6 | Disease | disease | cancer
37744375 | @GENE_IL17A | Il17a | 0 | 6 | Gene | gene | IL-17a
37744375 | @GENE_KLRK1 | Klrk1 | 39 | 5 | Gene | gene | NKG2D
37744375 | @DISEASE_Lung_Injury | Lung Injury | 100 | 11 | Disease | disease | lung injury
37744375 | @DISEASE_Bronchopulmonary_Dysplasia | Bronchopulmonary Dysplasia | 130 | 26 | Disease | disease | bronchopulmonary dysplasia
37744375 | @DISEASE_Bronchopulmonary_Dysplasia | Bronchopulmonary Dysplasia | 158 | 26 | Disease | disease | Bronchopulmonary dysplasia
37744375 | @DISEASE_Bronchopulmonary_Dysplasia | Bronchopulmonary Dysplasia | 186 | 3 | Disease | disease | BPD
37744375 | @DISEASE_Lung_Diseases | Lung Diseases | 204 | 12 | Disease | disease | lung disease
37744375 | @DISEASE_Inflammation | Inflammation | 261 | 12 | Disease | disease | inflammation
37744375 | @DISEASE_Adenocarcinoma_Bronchiolo_Alveolar | Adenocarcinoma Bronchiolo-Alveolar | 275 | 24 | Disease | disease | impaired alveolarization
37744375 | @DISEASE_Retinal_Nonattachment_Nonsyndromic_Congenital | Retinal Nonattachment Nonsyndromic Congenital | 304 | 22 | Disease | disease | dysmorphic vasculature
37744375 | @GENE_IL17A | IL17A | 338 | 6 | Gene | gene | IL-17A
37744375 | @DISEASE_Inflammation | Inflammation | 377 | 12 | Disease | disease | inflammation
37744375 | @CHEMICAL_Lipopolysaccharides | Lipopolysaccharides | 473 | 18 | Chemical | chemical | lipopolysaccharide
37744375 | @CHEMICAL_Lipopolysaccharides | Lipopolysaccharides | 493 | 3 | Chemical | chemical | LPS
37744375 | @DISEASE_Pneumonia | Pneumonia | 506 | 22 | Disease | disease | pulmonary inflammation
37744375 | @GENE_IL17A | Il17a | 540 | 6 | Gene | gene | IL-17a
37744375 | @DISEASE_Bronchopulmonary_Dysplasia | Bronchopulmonary Dysplasia | 586 | 3 | Disease | disease | BPD
37744375 | @GENE_IL17A | IL17A | 620 | 6 | Gene | gene | IL-17a
37744375 | @GENE_KLRK1 | Klrk1 | 678 | 32 | Gene | gene | natural-killer group 2, member D
37744375 | @GENE_KLRK1 | Klrk1 | 712 | 5 | Gene | gene | NKG2D
37744375 | @GENE_IL17A | Il17a | 752 | 6 | Gene | gene | IL-17a
37744375 | @CHEMICAL_Lipopolysaccharides | Lipopolysaccharides | 824 | 3 | Chemical | chemical | LPS
37744375 | @GENE_RAE1 | Rae1 | 871 | 5 | Gene | gene | Rae-1
37744375 | @GENE_ULBP1 | Ulbp1 | 881 | 5 | Gene | gene | MULT1
37744375 | @GENE_IL17A | Il17a | 909 | 6 | Gene | gene | IL-17a
37744375 | @GENE_KLRK1 | Klrk1 | 940 | 5 | Gene | gene | NKG2D
37744375 | @CHEMICAL_Lipopolysaccharides | Lipopolysaccharides | 973 | 3 | Chemical | chemical | LPS
37744375 | @DISEASE_Lung_Injury | Lung Injury | 985 | 11 | Disease | disease | lung injury
37744375 | @GENE_KLRK1 | Klrk1 | 1029 | 5 | Gene | gene | Nkg2d
37744375 | @GENE_TCRD | Tcrd | 1041 | 4 | Gene | gene | Tcrd
37744375 | @CHEMICAL_Lipopolysaccharides | Lipopolysaccharides | 1116 | 3 | Chemical | chemical | LPS
37744375 | @CHEMICAL_Lead | Lead | 1151 | 3 | Chemical | chemical | PBS
37744375 | @GENE_IL17A | Il17a | 1264 | 6 | Gene | gene | IL-17a
37744375 | @GENE_KLRK1 | Klrk1 | 1275 | 5 | Gene | gene | NKG2D
37744375 | @GENE_IL17A | Il17a | 1467 | 6 | Gene | gene | IL-17a
37744375 | @CHEMICAL_Lipopolysaccharides | Lipopolysaccharides | 1504 | 3 | Chemical | chemical | LPS
37744375 | @CHEMICAL_Lipopolysaccharides | Lipopolysaccharides | 1551 | 3 | Chemical | chemical | LPS
37744375 | @GENE_IL17A | Il17a | 1579 | 6 | Gene | gene | IL-17a
37744375 | @GENE_KLRK1 | Klrk1 | 1586 | 5 | Gene | gene | NKG2D
37744375 | @GENE_IL17A | Il17a | 1631 | 6 | Gene | gene | IL-17a
37744375 | @CHEMICAL_Lipopolysaccharides | Lipopolysaccharides | 1660 | 3 | Chemical | chemical | LPS
37744375 | @GENE_KLRK1 | Klrk1 | 1701 | 5 | Gene | gene | NKG2D
37744375 | @GENE_RAE1 | Rae1 | 1708 | 5 | Gene | gene | Rae-1
37744375 | @GENE_ULBP1 | Ulbp1 | 1715 | 5 | Gene | gene | MULT1
37744375 | @GENE_TRP53_PS | Trp53-ps | 1751 | 3 | Gene | gene | p53
37744375 | @GENE_KLRK1 | Klrk1 | 1761 | 5 | Gene | gene | NKG2D
37744375 | @CHEMICAL_Lipopolysaccharides | Lipopolysaccharides | 1802 | 3 | Chemical | chemical | LPS
37744375 | @GENE_IL17A | Il17a | 1827 | 6 | Gene | gene | IL-17a
37744375 | @CHEMICAL_Lipopolysaccharides | Lipopolysaccharides | 1896 | 3 | Chemical | chemical | LPS
37744375 | @GENE_KLRK1 | Klrk1 | 1951 | 5 | Gene | gene | Nkg2d
37744375 | @GENE_TRDC | TRDC | 1964 | 4 | Gene | gene | Tcrd
37744375 | @GENE_IL17A | IL17A | 2019 | 6 | Gene | gene | IL-17A
37744375 | @GENE_IL23A | IL23A | 2053 | 5 | Gene | gene | IL-23
37744375 | @DISEASE_Bronchopulmonary_Dysplasia | Bronchopulmonary Dysplasia | 2102 | 3 | Disease | disease | BPD
37744375 | @GENE_KLRK1 | KLRK1 | 2130 | 5 | Gene | gene | NKG2D
37744375 | @GENE_MICA | MICA | 2137 | 4 | Gene | gene | MICA
37744375 | @GENE_MICB | MICB | 2146 | 4 | Gene | gene | MICB
37744375 | @GENE_MICA | MICA | 2185 | 4 | Gene | gene | MICA
37744375 | @GENE_IL17A | IL17A | 2279 | 6 | Gene | gene | IL-17a
37744375 | @GENE_KLRK1 | KLRK1 | 2310 | 5 | Gene | gene | NKG2D
37744375 | @CHEMICAL_Lipopolysaccharides | Lipopolysaccharides | 2338 | 3 | Chemical | chemical | LPS
37744375 | @DISEASE_Lung_Injury | Lung Injury | 2350 | 11 | Disease | disease | lung injury
37744375 | @GENE_KLRK1 | KLRK1 | 2405 | 5 | Gene | gene | NKG2D
37744375 | @GENE_KLRK1 | KLRK1 | 2440 | 5 | Gene | gene | NKG2D
37744375 | @DISEASE_Lung_Injury | Lung Injury | 2485 | 11 | Disease | disease | lung injury
37744375 | @DISEASE_Inflammation | Inflammation | 2501 | 12 | Disease | disease | inflammation
37744375 | @DISEASE_Inflammation | Inflammation | 2554 | 12 | Disease | disease | inflammation
37744375 | @DISEASE_Bronchopulmonary_Dysplasia | Bronchopulmonary Dysplasia | 2582 | 3 | Disease | disease | BPD
37801126 | @DISEASE_Colorectal_Neoplasms | Colorectal Neoplasms | 89 | 17 | Disease | disease | colorectal cancer
37801126 | @DISEASE_Colorectal_Neoplasms | Colorectal Neoplasms | 257 | 17 | Disease | disease | colorectal cancer
37801126 | @DISEASE_Colorectal_Neoplasms | Colorectal Neoplasms | 276 | 3 | Disease | disease | CRC
37801126 | @DISEASE_Neoplasms | Neoplasms | 386 | 5 | Disease | disease | tumor
37801126 | @DISEASE_Colorectal_Neoplasms | Colorectal Neoplasms | 615 | 3 | Disease | disease | CRC
37801126 | @CHEMICAL_Fluorouracil | Fluorouracil | 685 | 14 | Chemical | chemical | 5-fluorouracil
37801126 | @DISEASE_Neoplasms | Neoplasms | 738 | 6 | Disease | disease | tumors
37801126 | @GENE_KLRK1 | Klrk1 | 922 | 5 | Gene | gene | NKG2D
37801126 | @GENE_KLRK1 | Klrk1 | 988 | 5 | Gene | gene | NKG2D
37801126 | @DISEASE_Neoplasms | Neoplasms | 1013 | 5 | Disease | disease | tumor
37801126 | @GENE_NECTIN2 | Nectin2 | 1080 | 5 | Gene | gene | CD112
37801126 | @GENE_PVR | Pvr | 1087 | 5 | Gene | gene | CD155
37801126 | @GENE_MICA | MICA | 1094 | 4 | Gene | gene | MICA
37801126 | @GENE_MILL2 | Mill2 | 1104 | 4 | Gene | gene | MICB
37801126 | @DISEASE_Neoplasm_Metastasis | Neoplasm Metastasis | 1178 | 15 | Disease | disease | lung metastasis
37801126 | @DISEASE_Neoplasms | Neoplasms | 1226 | 6 | Disease | disease | tumors
37801126 | @DISEASE_Neoplasm_Metastasis | Neoplasm Metastasis | 1264 | 10 | Disease | disease | metastasis
37801126 | @DISEASE_Neoplasms | Neoplasms | 1409 | 6 | Disease | disease | tumors
37801126 | @DISEASE_Neoplasms | Neoplasms | 1540 | 5 | Disease | disease | tumor
37801126 | @DISEASE_Colorectal_Neoplasms | Colorectal Neoplasms | 1837 | 17 | Disease | disease | colorectal cancer
37867688 | @CHEMICAL_Fluorine_18 | Fluorine-18 | 41 | 3 | Chemical | chemical | 18F
37867688 | @CHEMICAL_Fluorine_18 | Fluorine-18 | 696 | 3 | Chemical | chemical | 18F
37867688 | @CHEMICAL_Fluorine_18 | Fluorine-18 | 1369 | 3 | Chemical | chemical | 18F
37867688 | @DISEASE_Neoplasms | Neoplasms | 1605 | 6 | Disease | disease | tumors
37867688 | @DISEASE_Neoplasms | Neoplasms | 1723 | 5 | Disease | disease | tumor
37867688 | @DISEASE_Neoplasms | Neoplasms | 1994 | 5 | Disease | disease | tumor
37867688 | @CHEMICAL_Fluorine_18 | Fluorine-18 | 2096 | 3 | Chemical | chemical | 18F
37867688 | @DISEASE_Neoplasms | Neoplasms | 2201 | 5 | Disease | disease | tumor
37867688 | @DISEASE_Colorectal_Neoplasms | Colorectal Neoplasms | 2241 | 17 | Disease | disease | colorectal cancer
37867688 | @DISEASE_Neoplasms | Neoplasms | 2334 | 5 | Disease | disease | tumor
37867688 | @CHEMICAL_Fluorine_18 | Fluorine-18 | 2409 | 3 | Chemical | chemical | 18F
38035108 | @GENE_MICA | MICA | 31 | 4 | Gene | gene | MICA
38035108 | @GENE_MICA | MICA | 108 | 4 | Gene | gene | MICA
38035108 | @GENE_KLRK1 | KLRK1 | 147 | 14 | Gene | gene | NKG2D receptor
38035108 | @DISEASE_Neoplasms | Neoplasms | 250 | 5 | Disease | disease | tumor
38035108 | @GENE_MICA | MICA | 270 | 4 | Gene | gene | MICA
38035108 | @GENE_HLA_B | HLA-B | 359 | 6 | Gene | gene | HLA-B.
38035108 | @GENE_MICA | MICA | 391 | 4 | Gene | gene | MICA
38035108 | @GENE_MICA | MICA | 490 | 4 | Gene | gene | MICA
38035108 | @GENE_MICA | MICA | 617 | 4 | Gene | gene | MICA
38035108 | @GENE_MICA | MICA | 644 | 4 | Gene | gene | MICA
38035108 | @GENE_MICA | MICA | 979 | 4 | Gene | gene | MICA
38035108 | @GENE_MICB | MICB | 988 | 4 | Gene | gene | MICB
38035108 | @GENE_MICA | MICA | 1087 | 4 | Gene | gene | MICA
38043385 | @CHEMICAL_ginsenoside_Rh2 | ginsenoside Rh2 | 0 | 15 | Chemical | chemical | Ginsenoside Rh2
38043385 | @GENE_PDIA6 | PDIA6 | 92 | 4 | Gene | gene | ERp5
38043385 | @DISEASE_Breast_Neoplasms | Breast Neoplasms | 100 | 13 | Disease | disease | breast cancer
38043385 | @DISEASE_Breast_Neoplasms | Breast Neoplasms | 185 | 13 | Disease | disease | breast cancer
38043385 | @DISEASE_Neoplasm_Metastasis | Neoplasm Metastasis | 226 | 10 | Disease | disease | metastasis
38043385 | @DISEASE_Neoplasms | Neoplasms | 303 | 6 | Disease | disease | tumors
38043385 | @CHEMICAL_ginsenoside_Rh2 | ginsenoside Rh2 | 311 | 15 | Chemical | chemical | Ginsenoside Rh2
38043385 | @CHEMICAL_ginsenoside_Rh2 | ginsenoside Rh2 | 328 | 4 | Chemical | chemical | GRh2
38043385 | @DISEASE_Neoplasms | Neoplasms | 418 | 7 | Disease | disease | cancers
38043385 | @CHEMICAL_ginsenoside_Rh2 | ginsenoside Rh2 | 447 | 4 | Chemical | chemical | GRh2
38043385 | @DISEASE_Breast_Neoplasms | Breast Neoplasms | 485 | 13 | Disease | disease | breast cancer
38043385 | @CHEMICAL_ginsenoside_Rh2 | ginsenoside Rh2 | 565 | 4 | Chemical | chemical | GRh2
38043385 | @DISEASE_Breast_Neoplasms | Breast Neoplasms | 578 | 13 | Disease | disease | breast cancer
38043385 | @DISEASE_Neoplasms | Neoplasms | 874 | 5 | Disease | disease | tumor
38043385 | @CHEMICAL_ginsenoside_Rh2 | ginsenoside Rh2 | 892 | 4 | Chemical | chemical | GRh2
38043385 | @DISEASE_Neoplasms | Neoplasms | 1389 | 5 | Disease | disease | tumor
38043385 | @CHEMICAL_ginsenoside_Rh2 | ginsenoside Rh2 | 1409 | 4 | Chemical | chemical | GRh2
38043385 | @GENE_PDIA6 | PDIA6 | 1554 | 31 | Gene | gene | endoplasmic reticulum protein 5
38043385 | @GENE_PDIA6 | PDIA6 | 1587 | 4 | Gene | gene | ERp5
38043385 | @CHEMICAL_ginsenoside_Rh2 | ginsenoside Rh2 | 1597 | 4 | Chemical | chemical | GRh2
38043385 | @CHEMICAL_ginsenoside_Rh2 | ginsenoside Rh2 | 1633 | 4 | Chemical | chemical | GRh2
38043385 | @DISEASE_Neoplasm_Metastasis | Neoplasm Metastasis | 1692 | 10 | Disease | disease | metastasis
38043385 | @DISEASE_Breast_Neoplasms | Breast Neoplasms | 1706 | 13 | Disease | disease | breast cancer
38043385 | @GENE_GZMB | GZMB | 1823 | 10 | Gene | gene | granzyme B
38043385 | @GENE_IFNG | IFNG | 1838 | 16 | Gene | gene | interferon-gamma
38043385 | @GENE_IFNG | IFNG | 1856 | 9 | Gene | gene | IFN-gamma
38043385 | @CHEMICAL_ginsenoside_Rh2 | ginsenoside Rh2 | 1904 | 4 | Chemical | chemical | GRh2
38043385 | @GENE_PDIA6 | PDIA6 | 1954 | 4 | Gene | gene | ERp5
38043385 | @CHEMICAL_ginsenoside_Rh2 | ginsenoside Rh2 | 1963 | 4 | Chemical | chemical | GRh2
38043385 | @GENE_PDIA6 | PDIA6 | 1986 | 4 | Gene | gene | ERp5
38043385 | @CHEMICAL_ginsenoside_Rh2 | ginsenoside Rh2 | 2054 | 4 | Chemical | chemical | GRh2
38043385 | @GENE_MICA | MICA | 2094 | 4 | Gene | gene | MICA
38043385 | @GENE_MICA | MICA | 2147 | 4 | Gene | gene | MICA
38043385 | @DISEASE_Neoplasm_Metastasis | Neoplasm Metastasis | 2199 | 15 | Disease | disease | lung metastasis
38043385 | @DISEASE_Breast_Neoplasms | Breast Neoplasms | 2218 | 13 | Disease | disease | breast cancer
38043385 | @CHEMICAL_ginsenoside_Rh2 | ginsenoside Rh2 | 2235 | 4 | Chemical | chemical | GRh2
